,Name,SMILES
360,BRD-K87109366,COC(=O)c1ccc(cc1)S(=O)(=O)N
361,BRD-K85402069,COc1ccc(cc1)S(=O)(=O)N(C)C
362,BRD-A50177791,NC(=O)C[C@H]1Sc2ccccc2NC1=O
363,BRD-K07991404,COc1ccccc1CNS(=O)(=O)C
364,BRD-A77483373,CC1=CN([C@H]2CC[C@@H](CO)O2)C(=O)NC1=O
365,BRD-K49880202,CCOC(=O)CC1=C(C)NC(=O)NC1=O
366,BRD-K40095491,CSC1=NNC2=NC(=O)C=C(N)N21
367,BRD-A75551823,COC(=O)/C=C/1\N[C@H]2CCCC[C@@H]2NC1=O
368,BRD-K05446261,OC(=O)c1cnc(nc1)N1CCCC1
369,BRD-K63842324,Cn1nccc1NC(=O)COCC(=O)O
370,BRD-K87383093,CCOC(=O)C1=C(C)NC(=NN)S1
371,BRD-K08439045,OC(=O)CSC(=S)N1CCOCC1
372,BRD-K40734350,NC(=O)c1c(c(n2c1CCC2)C(=S)N)N
373,BRD-K38165211,CCOC(=O)CC1(C)NNC(=S)NN1
374,BRD-K52039300,O=S(=O)(Cc1nn[nH]n1)c1ccccc1
375,BRD-K91978798,Cc1cc(n(n1)C(C)(C)C)C(=O)NN
376,BRD-K53208613,Cc1cc(nn1C)C(=O)NCc1cccn1C
377,BRD-K77053168,CN(C1CCCCC1)C1=CNC(=O)NC1=O
378,BRD-K72355130,Cc1cccc(c1)N(CC(=O)O)CC(=O)O
379,BRD-K57019629,Nc1nnc([nH]1)CNC(=O)c1ccccc1
380,BRD-K27678716,NNC(=O)CNc1ccc2c(c1)OCO2
381,BRD-K89005485,Cc1ccc(cc1)C=C1C(=O)NC(=O)NC1=O
382,BRD-K51109786,OCC1(CO)COC(=N1)COc1ccccc1
383,BRD-K98187577,NC(=N)NC1=NC(=O)c2ccccc2S1
384,BRD-K35161135,OC1=C([I+]c2ccccc2)C(=O)Nc2ccccc21
385,BRD-A87495162,CC(C)NC(=O)[C@@H](C)N1N=Cn2cccc2C1=O
386,BRD-K95825174,OC[C@@H]1CN(CCN2CCOCC2)C[C@@H](O1)n1cnc2c(ncnc12)NC1CCC1
387,BRD-K53386431,CCc1c(nnn1-c1nonc1N)C(=O)OC
388,BRD-K27406233,CC(C)C[C@H](NC(=O)C)C(=O)O
389,BRD-K93983903,Cc1ccc(cc1)Nc1nc(c(s1)C)-c1ccc(cc1)C
390,BRD-K12946114,Cc1cc(nn1CC(=O)N1CCOCC1)[N+](=O)[O-]
391,BRD-K89556474,OC[C@@H](O)[C@@H](O)[C@@H](O)/C=N/Nc1ccccc1
392,BRD-K01629704,CN1C(=O)N(C)c2nc([nH]c2C1=O)NCCN1CCOCC1
393,BRD-A67909679,CN(C[C@@H](O)CN)S(=O)(=O)c1ccccc1
394,BRD-K21268714,CN(CC(=O)Nc1ccc(cc1F)F)S(=O)(=O)c1ccc2c(c1)C(=O)N(C)C(=O)N2C
395,BRD-K03634268,CC1=C(C)C(=O)N=C(N1)SCCC(=O)O
396,BRD-A97992685,CC1=C(C(=O)NC(=O)N1)S(=O)(=O)N1CCC[C@@H](C1)C(=O)NCc1ccc2c(c1)OCO2
397,BRD-K99257160,N#CNC1=NCN(CCN2CCOCC2)CN1
398,BRD-K67923220,COc1ccc(cc1)-c1nc(cs1)-c1ccc(cc1C)C
399,BRD-K70809902,CC(C)NC(=O)Nc1ccc2c(c1)C(=O)N(C[C@@H](C)[C@H](CN(C)S(=O)(=O)c1ccc(cc1)Cl)O2)[C@H](C)CO
400,BRD-K58174421,O=C(CN1N(CC(=O)N2CCOCC2)C(=O)N(C1=O)c1ccccc1)N1CCOCC1
401,BRD-K28259939,CN1C(=O)NC(=O)/C(=C\c2ccc(cc2)O)C1=O
402,BRD-K30615734,CC(C)C[C@@H]1NC(=O)[C@H]2C[C@H]([C@H](N2C1=O)c1ccc(cc1)O)C(=O)OCCOc1ccc(cc1)[C@H]1N2[C@@H]([C@@H](C(=O)OCC=C)[C@]11C(=O)Nc3ccc(cc31)I)C(=O)O[C@@H]([C@@H]2c1ccccc1)c1ccccc1
403,BRD-K03946842,NC1=C2C(=O)NC(=O)C=C2NN1c1ccccc1
404,BRD-A44050796,CCCC12CN3CC(CCC)(CN(C1)C3[C@@H](O)[C@@H](O)[C@@H](O)CO)C2=O
405,BRD-K37328944,OC(=O)/C=C/C(=O)NN1C(=O)c2ccccc2C1=O
406,BRD-K23543269,NC(=O)CSc1ncn(n1)-c1ccccc1
407,BRD-K81694839,CN1[C@H]2CS(=O)(=O)C[C@H]2NC1=S
408,BRD-K52332510,COC1=CN=C(SC)N(C)C1=O
409,BRD-K97601520,O=C1N[N+](=NO1)c1ccccc1
410,BRD-K18526509,CNc1nc(cc(n1)OC)OC
411,BRD-K98655317,CCc1cccc(c1NC(=O)C)C
412,BRD-A65147844,C[C@H]1CC(C)(C)N=C(O1)C(=C)C
413,BRD-K59018921,CN1C(=S)NN=C1CC#N
414,BRD-K93149299,CCC(=O)N1CCN=C1SC
415,BRD-K05425335,ONC(=N)C(=O)Nc1ccccc1
416,BRD-K26155924,NNC(=O)Oc1ccccc1
417,BRD-A29609262,NC(=O)[C@@H]1[C@@H]2C[C@@H](C=C2)[C@H]1C(=O)O
418,BRD-K40382927,CC1=CC(=C(/C(=N/N)C)C(=O)N1)C
419,BRD-K38855915,OC(=O)C1=CC(=O)NC(=C1)O
420,BRD-K22403246,Cc1ccc(c(c1)C(C)(C)C)O
421,BRD-K15736833,COc1ccc(cc1)Cc1nn[nH]n1
422,BRD-K57059123,Cc1[nH]c2ccccc2c1CCN
423,BRD-K95338090,NC(=O)c1ccc[n+](c1)CC(=O)c1ccccc1
424,BRD-K56464677,COCc1cc(nc(c1C#N)N)C
425,BRD-K66138690,Cc1c(sc2ccccc12)/C=N/O
426,BRD-K73945517,CCOC(=O)C(C#N)C1=NCCC1
427,BRD-K07179331,Oc1cc(cc(c1)C1CCCCC1)C1CCCCC1
428,BRD-K90440083,O=C1NC(=O)/C(=C\c2ccccc2)N1
429,BRD-K47707616,Nc1cc(ccc1O)-c1ccccc1
430,BRD-K07952336,CCSC(=O)NC1CCCCC1
431,BRD-K85485146,O/N=C(\C#N)C(=O)c1ccco1
432,BRD-K46377227,Cc1cccc(c1)NC(=O)C(=O)NCCCO
433,BRD-A00475490,CNC[C@@H](O)CS(=O)(=O)c1ccccc1
434,BRD-K40212240,CS(=O)(=O)N(CC(=O)O)Cc1ccccc1
435,BRD-K03006118,CC(C)c1ccc2c(c1)C=C(CCN)C(=O)N2
436,BRD-K44652242,CN1C(=O)C(=C(O)c2ccccc21)C(=O)NCCO
437,BRD-K97466229,CC1=NNC(=NC1=O)N/N=C/c1ccccn1
438,BRD-A18403956,CC1=CC(=O)Oc2cc(ccc21)O[C@H]1O[C@@H](CO)[C@@H](O)[C@@H](O)[C@@H]1O
439,BRD-A09414658,CN(C)CCCN1C(=O)[C@H]2[C@H]3C[C@@H](C=C3)[C@@H]2C1=O
440,BRD-K67005919,OC(=O)c1cc(ccc1O)S(=O)(=O)NCCN1CCNC1=O
441,BRD-K21012065,NS(=O)(=O)c1ncn(n1)Cc1ccccc1
442,BRD-A13391658,C[C@@H](CCO)Nc1nc2c([nH]1)C(=O)N(C)C(=O)N2C
443,BRD-A45821110,CC(C)OC(=O)[C@@H](C)NC1=NNC(=O)NC1=O
444,BRD-K73837036,CCOC(=O)CNC(=O)c1cnn2cccnc12
445,BRD-K59951364,Nc1nonc1C(=O)OCC(=O)c1ccccc1
446,BRD-K30078449,COc1ccc(c(c1)S(=O)(=O)NCCO)OC
447,BRD-K72672981,Cc1cc(nc(c1C)-c1ccccc1)-c1ccccc1
448,BRD-A93117169,OCCCNC(=O)C(=O)NC[C@H]1COc2ccccc2O1
449,BRD-K38932687,CN1C(=O)Nc2nnc(nc2C1=O)-c1ccccn1
450,BRD-K42310402,C(Oc1ccc(cc1)-c1nn[nH]n1)c1nn[nH]n1
451,BRD-K15356886,COc1oc(c(c1S(=O)(=O)c1ccc(cc1)Br)-c1ccc(cc1)Cl)C(=O)NC1CCCCC1
452,BRD-K83873601,CC(CO)(CO)NC(=O)NC1CCCCC1
453,BRD-K44642920,C1CN(CCO1)c1ncnc(n1)N1CCOCC1
454,BRD-A77293514,Cc1ccc(cc1)NC(=O)C[C@H]1NCCNC1=O
455,BRD-K75179703,CC/N=C/1\SC(=CC(=O)N1CC)C(=O)OC
456,BRD-K76013371,CCC1=C(O)N=C2C=CC=CN2C1=O
457,BRD-K32406882,C1CCC(CC1)Nc1ccccn1
458,BRD-K90895072,COc1ncnc(c1C)OC
459,BRD-K23019743,CCCOC1=NN(C)C(=O)C=C1
460,BRD-K63801734,CC1=CC=C(C(=S)N)C(=O)N1
461,BRD-K59125435,OCCNC(=S)c1ccccc1
462,BRD-K10275464,CCOC(=O)CC1=NC(=O)CS1
463,BRD-K36869674,CCOC(=O)C[n+]1ccccc1C
464,BRD-A44258161,O=C1N[C@@H](Cc2ccccc2)C(=O)N1
465,BRD-K98120803,O=C1NNC(=S)N1C1CC1
466,BRD-K12737073,CCNC(=S)NCC1CC1
467,BRD-K34746631,O=C1NC(=O)C=C(N1)c1ccccc1
468,BRD-K50905452,CNC(=S)NCc1ccco1
469,BRD-K43606107,Cc1cc(c(c(c1C)C(=O)O)C)C
470,BRD-K17944858,C1Oc2ccc(cc2O1)-c1nn[nH]n1
471,BRD-K78126581,C/C(=C\c1ccccc1)/C(=N/O)C
472,BRD-K12160138,CC1=C(C)C=C(C(=O)O)C(=O)N1
473,BRD-K10571262,C(=N/n1cnnc1)\c1ccco1
474,BRD-K80277988,CN(C)C1=NNC(=O)NC1=O
475,BRD-K12520625,C(=C/c1ccncc1)\c1ccncc1
476,BRD-K01882265,CCn1nc(cc1C(=O)NN)C
477,BRD-K02972509,NC1=NN(C(=O)C1)c1ccccc1
478,BRD-K80709463,CCOC(=O)c1c(n[nH]c1N)C
479,BRD-K19041016,COc1nc(nc(n1)NCC=C)C
480,BRD-K47006377,CC1=C(C(=O)NC(=O)N1)S(=O)(=O)N1CCN(CC1)c1ccccc1
481,BRD-K30037427,CCOC(=O)COc1ccc(cc1)-c1nn[nH]n1
482,BRD-K30948433,Cc1ccc(cc1)Cc1nc(cs1)-c1ccc(cc1)Cl
483,BRD-A21268821,Cc1cccc(c1)N[C@H]1CS(=O)(=O)C[C@@H]1O
484,BRD-A15473117,CC(=O)N1CCCC[C@@]21CCNC2
485,BRD-K44612135,NCCc1ccc(cc1)C(=O)c1ccccc1
486,BRD-K40865125,N/N=C(\C(=O)O)c1ccccc1N
487,BRD-K77843448,CC(C)(N)c1ccccc1Br
488,BRD-A57258057,C[C@H]1Cc2cc(ccc2N1C(=O)C1CC1)S(=O)(=O)N(C)CC(=O)N1CCOCC1
489,BRD-A81822910,O[C@H]1CS(=O)(=O)C[C@@H]1NCc1cccnc1
490,BRD-A22821839,CN1C(=O)Oc2cc(ccc21)S(=O)(=O)N1CCC[C@@H](C1)C(=O)NN1CCOCC1
491,BRD-K38091297,NCCc1[nH]cnc1-c1cccs1
492,BRD-K70314470,CCOC(=O)N1CCN(CC1)C(=O)C1CCN(CC1)S(=O)(=O)N(CC)CC
493,BRD-K10617880,CN1C(=O)N(C)c2nc3n(c(c(n3c2C1=O)C)C)CCO
494,BRD-K88437801,O=C(NCCCN1CCOCC1)c1cccnc1
495,BRD-K02976377,C[C@H](N)[C@H](O)c1ccc(c(c1)O)O
496,BRD-K77078495,COC[C@H]1CN(N1)C(=O)c1cccc(c1)OC
497,BRD-K68012229,COc1ccc(cc1)CNC(=S)NCCO
498,BRD-K77798228,COC[C@H]1CN(N1)C(=O)c1ccccn1
499,BRD-K86307448,O=C1N=CNc2n[nH]cc21
500,BRD-K56409717,CC[C@H]1CN(C)N1C(=O)[C@@H]1CCCO1
501,BRD-K74517103,COCCN1C(=NN)Nc2ccsc2C1=O
502,BRD-K29991835,COC[C@@H]1CN(C)N=C(O1)C1CC1
503,BRD-K13415436,O=C1NC(=O)c2[nH]cnc2N1Cc1ccccc1
504,BRD-K24734935,Nc1ccc(cc1)N1CC(=O)NC1=C
505,BRD-A77818649,C[C@]1(NC(=O)NC1=O)C1CC1
506,BRD-K68648742,NC1=CC(=O)N=C(N1)SCC=C
507,BRD-A66320662,N[C@H]1CS(=O)(=O)c2ccccc21
508,BRD-K28247843,CC(=O)NN1Cc2ccccc2C1=N
509,BRD-K61069777,OCCN1NC(=O)C=CC1=O
510,BRD-K65420311,CNS(=O)(=O)c1cccs1
511,BRD-K42189202,Cc1cc(nc(n1)NC1=NCCN1)C
512,BRD-K04991559,CNC1=C(N)C(=S)N=CN1
513,BRD-K12255190,Cc1cc(n(n1)C(=S)N)C
514,BRD-K68283591,O=C1CN(C=NN1)c1ccccc1
515,BRD-K59560712,Cc1cc(n(n1)CCC(=O)O)C
516,BRD-K14973256,CC[C@@]1(C)N[C@@H](CS1)C(=O)O
517,BRD-A27499380,C[C@@H](N)Cc1c[nH]c2ccc(cc12)C
518,BRD-A27353769,C[C@@H](N1C(=O)CCC1=O)C(=O)O
519,BRD-K29404326,NC[C@@H]1CCCN2CCCC[C@H]12
520,BRD-K25417311,Nc1ccc(cc1)-n1cnnn1
521,BRD-K44104882,Nn1c(nc2ccccc12)CO
522,BRD-K56930239,COc1ccc(cc1)C(=O)NCC#N
523,BRD-K85296276,OC(=O)Cn1cc2c(n1)CCCC2
524,BRD-K04761493,Nc1ncn(n1)C(=O)c1ccccc1
525,BRD-K94583367,CC1=CC(=C(C(=O)O)C(=O)N1)C
526,BRD-K72204931,NNC(=O)c1ccc(nc1)/C=N\O
527,BRD-K95696994,O=C1NN=C(N1)N1CCSCC1
528,BRD-K18952026,COc1oc(c(c1S(=O)(=O)/C=C/c1ccccc1)-c1ccc(cc1)Cl)C(=O)NC1CCCCC1
529,BRD-K69059907,Nc1ncnc2n(cnc12)CCN1CCCCC1
530,BRD-K68020597,COc1oc(c(c1S(=O)(=O)c1ccc2c(c1)OCCO2)-c1ccc(cc1)Cl)C(=O)NC1CCCCC1
531,BRD-K72635031,CC(C)COC(=O)CNC1=NNC(=O)NC1=O
532,BRD-K66041631,CC[C@@H](O)CNNC(=O)OC(C)(C)C
533,BRD-A85917098,C[C@@H](O)CN1C[C@H]2C[C@@H](C1)C1=CC=CC(=O)N1C2
534,BRD-K50106778,COC[C@H]1CNN1C(=O)Nc1c(noc1C)C
535,BRD-K54522474,NC1(CCN(CC1)Cc1ccccc1)CC(=O)O
536,BRD-K41736552,O[C@H]1CN[C@H]2CC[C@H](CC(=O)O)O[C@@H]2COC1
537,BRD-A05515753,OC(=O)CSCC(=O)N[C@H]1CCSC1=O
538,BRD-K61636401,COC(=O)C[C@H]1CC[C@@H](N)[C@@H](CO)O1
539,BRD-K04411634,COc1oc(c(c1S(=O)(=O)c1ccccc1NC(=O)C)-c1ccc(cc1)Cl)C(=O)NC1CCCCC1
540,BRD-M71849323,CCN1C(=O)[C@@H]2SC[C@H](O)[C@@H]2C1=O
541,BRD-A00587176,C[C@@H](NC1(CCCCC1)CC(=C)C)c1ccccc1
542,BRD-M99788879,CCN1C(=O)[C@@H]2SC[C@@H](O)[C@@H]2C1=O
543,BRD-K25927044,O=C(c1ccccc1)C12CN3CN(CN(C3)C2)C1
544,BRD-K47738867,CCOC(=O)C(=C)O
545,BRD-K43037484,CC(=O)NN1C=C(C(=O)O)c2ccccc2C1=O
546,BRD-K77857004,CC(C)NC(=O)NCC[C@H]1CC[C@H](NC(=O)CN(C)C)[C@@H](CO)O1
547,BRD-K00230558,Cc1ccc(c(c1)C)NC(=N)N=C(N)N
548,BRD-K02042543,Cc1ccc2sc(cc2c1)C(=O)O
549,BRD-K00035418,OC(=O)CNc1ncccc1O
550,BRD-K99297414,COC[C@H]1CNN1C(=O)C1CCCC1
551,BRD-K56762085,Cn1cc(c2ccccc12)C(=O)Nc1nn[nH]n1
552,BRD-A66476287,NCC[C@H]1COc2ccccc2O1
553,BRD-K08703257,NC(=O)c1cccc(c1)N
554,BRD-K26944678,O=C1NN(C(=O)C=C1)c1ccccc1
555,BRD-K30106483,NC(=O)C1=Cc2ccccc2OC1=O
556,BRD-K99563136,CC(C)(C)c1cc(no1)C(=O)NN
557,BRD-K29097951,C=C1N/C(=C/c2cccnc2)C(=O)O1
558,BRD-K87757093,O=C1NC=CC(=N1)NCc1ccco1
559,BRD-K79330144,OCCc1ccc(s1)C(=O)O
560,BRD-K73382495,Cc1nc(c(nc1C)C(=O)O)N
561,BRD-K98027560,CCc1nc2ccccc2nc1CC
562,BRD-K16659099,OCCC12CC3CC(CC(C3)C2)C1
563,BRD-K29646111,CN(C)c1ccsc1C(=O)NN
564,BRD-A43007779,COC(=O)[C@H]1CCCNC1=O
565,BRD-K38056763,Cc1ncc(c(c1O)/C=N/O)CO
566,BRD-K16320791,Cc1ccccc1NCC(=O)NN
567,BRD-K91545726,CC1=C(CC=C)C(=O)N=C(N)N1
568,BRD-K91644128,OCCNC(=S)NC1CCCC1
569,BRD-K55025552,OC(=O)/C=C/C(=O)NC1CC1
570,BRD-K82063285,CN(C)C(=O)N1CCNCC1
571,BRD-K37433509,CC1(C)NN1CCCN1NC1(C)C
572,BRD-K65174525,COc1ccc2c(c1)/C(=N\O)C(=O)N2
573,BRD-K37930240,COc1ccc(c2c1CCCC2=O)C
574,BRD-A84453803,CC[C@@H](C)[C@H]1NC(=O)NC1=O
575,BRD-K52775020,CCc1nc2ccccc2c(c1C)N
576,BRD-K29911749,N[C@@H]1CC[C@@H](CCn2cc(nn2)-c2ccccn2)O[C@H]1CO
577,BRD-A12674285,CC(C)CN1C(=O)C[C@@H](N2CCOCC2)C1=O
578,BRD-K13564884,NCC[C@H]1CC[C@@H](NC(=O)Nc2ccc(cc2)F)[C@H](CO)O1
579,BRD-K11898811,OC(=O)CCNC(=O)c1cccc(c1)[N+](=O)[O-]
580,BRD-K20887536,CC(C)NC(=O)NCC[C@@H]1CC[C@H](NC(=O)CN(C)C)[C@@H](CO)O1
581,BRD-A35583222,OC(=O)[C@H]1CN(Cc2cccnc2)C(=O)C1
582,BRD-K22320520,COC[C@H]1CNN1C(=O)c1cc(oc1C)C
583,BRD-K74115509,CC(=O)OCCN1C(=O)NC(=O)c2nsnc21
584,BRD-K33015195,O[C@@H]1CN[C@@H]2CC[C@@H](CC(=O)O)O[C@H]2COC1
585,BRD-K70403144,C=CCNS(=O)(=O)c1cccc2nonc12
586,BRD-K99809487,COC(=O)C[C@H]1CC[C@@H](N)[C@H](CO)O1
587,BRD-K63126190,CNC[C@H](O)c1ccc(c(c1)O)O
588,BRD-M50041227,CN1C(=O)[C@@H]2[C@@H]([C@H]2C(=O)c2ccccn2)C1=O
589,BRD-K65972687,OC(=O)CCC(=O)N1CC(=O)Nc2ccccc21
590,BRD-A40899099,COC[C@@H]1CN(N1)C(=O)[C@H]1CCCN1C
591,BRD-A54472601,C[C@@H](Cn1ccnc1C)C(=O)O
592,BRD-M02926788,O[C@@H]1CS[C@@H]2[C@H]1C(=O)N(C2=O)c1ccccc1
593,BRD-K95657005,CCCNC(=O)CN1C(=O)N(C)c2ccccc21
594,BRD-K26606423,N[C@H]1CC[C@H](CCn2cc(nn2)-c2ccccn2)O[C@@H]1CO
595,BRD-K06470694,CS(=O)(=O)Nc1ccc2c(c1)C(=O)NC2=O
596,BRD-K01857422,O=S1(=O)N[C@@H](CO1)c1ccccc1
597,BRD-K64632684,CC(=O)Nc1ccc(cc1)S(=O)(=O)CCO
598,BRD-K55676732,COc1oc(c(c1S(=O)(=O)c1ccc(cc1[N+](=O)[O-])C(F)(F)F)-c1ccc(cc1)Cl)C(=O)NC1CCCCC1
599,BRD-A65882313,Cc1nc(sc1C)C1C(=O)CN([C@H]2CS(=O)(=O)C[C@@H]2O)C1=N
600,BRD-K04829984,Cc1ccc(n1C)C(=N)NO
601,BRD-A52564965,CCO[C@H]1CC(C)(C)NC(=S)N1
602,BRD-K75571073,CCN1C(=S)C=Cc2ccccc21
603,BRD-K97806623,O=C1NSN=C1N1CCCCC1
604,BRD-K46489110,CCCC1=CC(=O)n2ncnc2N1
605,BRD-K19248680,CCOC(=O)CNc1nnc([nH]1)N
606,BRD-A07337881,CSCC[C@H]1NC(=O)NC1=O
607,BRD-K02467206,NC(=O)CCNCc1ccccc1
608,BRD-K96258082,NCc1ccc2c(c1)C(=O)NC=C2
609,BRD-K55882671,NNC(=O)COc1ccccc1
610,BRD-K38415538,Cc1cccc(c1)C(=O)NN
611,BRD-K21244760,CC(C)C(=O)Nc1cccc(c1)C
612,BRD-K44468966,CCOC(=O)c1nonc1N
613,BRD-A07203962,CNC[C@@H](O)c1cccc(c1)O
614,BRD-K86843063,COc1nonc1NC(=O)C
615,BRD-K83252207,CNC1=CC(=O)N(C)C(=O)N1C
616,BRD-K09455164,Nc1no[n+](c1-c1ccccc1)[O-]
617,BRD-K70079610,CCCCC(=O)c1ccc(cc1)O
618,BRD-K34787691,C/C=C(\C(=N\O)C)c1ccccc1
619,BRD-K52112150,OCN1C(=O)c2ccncc2C1=O
620,BRD-K82523676,CC(C)/C(=N/O)c1ccccc1
621,BRD-K70168119,CC1=CC(=O)N(CC=C)C(=C1C#N)O
622,BRD-K88299200,O/N=C/c1cccc[n+]1CC=C
623,BRD-K96999254,CC(C)C[N+]1(C)Cc2ccccc2C1
624,BRD-K50736075,COc1oc(c(c1S(=O)(=O)c1cccc(c1)Cl)-c1ccc(cc1)Cl)C(=O)NC1CCCCC1
625,BRD-A22090853,Nc1ccccc1C(=O)N[C@H]1CCCCNC1=O
626,BRD-K86796908,COC[C@H]1CN(N1C)C(=O)c1cscn1
627,BRD-K76168769,O=C(CNC(=O)c1ccccc1)N1CCOCC1
628,BRD-K24244371,COC[C@@H]1CNN1C(=O)c1cc(oc1C)C
629,BRD-K36581144,Nc1ccccc1C(=O)NCCN1CCNC1=O
630,BRD-K23863737,COC[C@H]1CN(C)N=C(O1)C1CC1
631,BRD-K93827272,CCC(=O)Nc1nc2n(n1)C(=O)C=C(COC)N2
632,BRD-A01879028,Clc1ccc(cc1)C1=C(C(=O)N(Cc2ccc(cc2)-c2ccccc2)[C@@H]1C(=O)NC1CCCCC1)S(=O)(=O)c1ccccc1
633,BRD-K51133253,COc1ccccc1N=C(NO)c1nonc1N
634,BRD-K39862583,COc1oc(c(c1S(=O)(=O)c1ccccc1Cl)-c1ccc(cc1)Cl)C(=O)NC1CCCCC1
635,BRD-A78036890,CC1(C)C[C@](CCN)(CCO1)Cc1ccccc1
636,BRD-K88140667,Cn1c(nc2ccccc12)CCN
637,BRD-K59132451,CC(=O)Nc1ncc(s1)CN1CCOCC1
638,BRD-K86643622,CC(C)CC(=O)Nc1ccccc1C
639,BRD-K32456349,CN1C(=O)N(C)c2nc(c(cc2C1=O)C(=O)NN)C
640,BRD-K09358071,O=C(/C=C/c1ccccc1)C1CC1
641,BRD-K31685879,COc1cccc(c1)-c1ccc2c(c[nH]c2c1)CCN
642,BRD-K65576669,CCNC(=S)N1CCOCC1
643,BRD-K34411947,CN([NH2+][O-])C(=O)N[C@H]1[C@@H](O)O[C@H](CO)[C@@H](O)[C@@H]1O
644,BRD-K10493225,Nc1cccc(c1)C1=NCCN1
645,BRD-A19461054,NNC(=O)CNC(=O)[C@H]1COc2ccccc2O1
646,BRD-K86202750,CN(C)c1nc2ncnc(c2[nH]1)N
647,BRD-K20152659,CCCCC/C=C\C/C=C\C/C=C\CCCCCCC(=O)O
648,BRD-K85539327,Nc1ccc(cc1)Oc1ccccc1
649,BRD-A20851111,CC(=O)N[C@H]1C(=O)SC1(C)C
650,BRD-K00827857,Nc1nc(cc[n+]1[O-])-c1ccccc1
651,BRD-K59573489,S=C1NN=C(N1)C1CCCCC1
652,BRD-K71270080,Cc1ccc(cc1)-c1ccc(cc1)N
653,BRD-K10126354,C(=N/n1cnnc1)\c1ccccn1
654,BRD-A05598872,N[C@@H](Cn1ccnc1)c1ccccc1
655,BRD-A25516658,O=C1N[C@@H](C(=O)N1)c1ccccc1
656,BRD-K02355299,COc1ncnc2nc[nH]c12
657,BRD-A83230984,NNC(=O)C1[C@@H]2CCCC[C@@H]21
658,BRD-K07737811,CSC1=NC(=O)C=C(O)N1
659,BRD-A54914915,N[C@@H](Cc1ccccc1F)C(=O)O
660,BRD-A80017544,CC(C)C[C@H]1NC(=O)N(C)C1=O
661,BRD-K15658108,Cc1cc(no1)N1C(=O)CCC1=O
662,BRD-K53899290,Cn1nccc1C(=O)NCCN
663,BRD-K49310131,O=C(N(CC#N)CC#N)c1ccco1
664,BRD-K42409762,Cc1cc(c(c(n1)N)C#N)C(=O)O
665,BRD-K93369311,CC(C)(C)NC1=NC(=O)NC(=O)N1
666,BRD-K59057282,CC(C)N1C(=S)Nc2ccccc21
667,BRD-A72354188,NC(=S)N[C@H]1C[C@H]2C[C@@H]1C=C2
668,BRD-K93116153,CC(=O)Oc1cncc(c1)C(=O)O
669,BRD-A29465447,CC(C)(C)N1C[C@@H](CC1=O)C(=O)O
670,BRD-K65152509,CCc1nc2n(n1)C(=O)C=C(C)N2
671,BRD-K23956091,O=C1C=NNC(=N1)Nc1ccccc1
672,BRD-K05725042,COCC1=C(C#N)C(=O)NC(=C1)C
673,BRD-A20458069,CC1=NN2C(=NN[C@@]2(C)c2ccccc2)NC1=O
674,BRD-K83910751,CN1C(=O)N(C)c2cc(ccc21)CN
675,BRD-K62454966,C1N2CN3CN1CC(C2)(C3)/N=C\c1cccnc1
676,BRD-K96926759,OC(=O)CCN=C1NC(=O)CS1
677,BRD-K41963988,NCCc1nnc2n1CCCCC2
678,BRD-K23342067,O/N=C/C(=O)NCc1ccccn1
679,BRD-K07135888,CCNc1nc(nc(n1)C(=O)OCCO)NCC
680,BRD-A07763468,OC(=O)CC[C@H]1CCC(=O)N1
681,BRD-K79558779,NS(=O)(=O)c1ccc(cc1)NC(=O)C1CC1
682,BRD-A94722420,NNC(=O)[C@H]1CCCNC1=O
683,BRD-K97924163,Cn1ncc2c(ncnc12)NN1C(=O)CCC1=O
684,BRD-A50546699,C[C@H]1C/C(=C\N(C)C)C(=O)C1=O
685,BRD-A50459516,C[C@@H]1CN(C[C@H](C)O1)C(=N)N
686,BRD-A40831535,COc1ccc(cc1OC)CC[C@@H](OC(=O)[C@H]1CCCCN1C(=O)Cc1ccccc1)c1cccc(c1)OCC(=O)O
687,BRD-K00452861,OCCNC(=O)C1=Cc2ccccc2C(=O)S1
688,BRD-K52587079,O=C1CN(C(=O)N1)c1ccccc1
689,BRD-A70747987,CO[C@@H](C)N1C=C(Br)C(=O)NC1=O
690,BRD-K17559947,CSc1sc(cc1/C=N/O)C
691,BRD-K23085293,NC(=CS(=O)(=O)Cc1ccc(cc1)F)NO
692,BRD-K15170068,O[C@@H]1CCCN2C[C@@H](O)[C@@H](O)[C@@H]12
693,BRD-A09970240,CC(=O)N1c2ccccc2C2=NNC(=S)N[C@@]12O
694,BRD-K12479538,O=C1NCC2(CNC2)O1
695,BRD-K50862474,Cc1cc(no1)C1=NOC(=C2SN=NC2=C)N1
696,BRD-K03522394,C=CCSC1=NNC(=O)NC1=O
697,BRD-K64029346,COc1ccc(cc1)CCNC(=O)C1=CC2=C(N=C3N(C=CC=C3C)C2=O)N(CCCN2CCOCC2)C1=N
698,BRD-K25650029,O=C1CCN(N1)c1ccccc1
699,BRD-K87451454,CCCCc1ccc(cc1)CC(=O)O
700,BRD-K46675315,CCN1C(=S)Nc2ccccc21
701,BRD-K11428951,Clc1ccc(cc1)-c1cc[nH]n1
702,BRD-K30407595,CCC1=C(C#N)C(=O)NC(=S)N1
703,BRD-K26003988,O=C1CNC(=S)N1c1ccccc1
